latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.12702,1.24277,302.2,0.4,0.4,2017-04-22,0130,N,nominal,1.0NRT,269.1,0.9,N
35.34859,5.76137,325.4,0.4,0.4,2017-04-22,0130,N,nominal,1.0NRT,281.1,2.8,N
35.09402,5.64788,304.4,0.4,0.4,2017-04-22,0130,N,nominal,1.0NRT,284,1.1,N
34.4383,5.8862,299.8,0.4,0.4,2017-04-22,0130,N,nominal,1.0NRT,281.3,1.1,N
43.28984,-3.71367,301.2,0.5,0.7,2017-04-22,0312,N,nominal,1.0NRT,285.4,1.6,N
43.28465,-3.71809,306.1,0.5,0.7,2017-04-22,0312,N,nominal,1.0NRT,283.2,1.6,N
43.28236,-3.71059,305.6,0.5,0.7,2017-04-22,0312,N,nominal,1.0NRT,283.9,1.8,N
43.52901,-5.72872,306.9,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,280.6,1,N
43.52391,-5.73149,304.7,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,282,1,N
43.55424,-5.85902,296,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.3,0.8,N
43.54178,-5.83571,299.5,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,280.8,0.8,N
43.5553,-5.90395,302,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.2,1.2,N
43.0343,-4.12948,308.6,0.5,0.7,2017-04-22,0312,N,nominal,1.0NRT,276.1,1.6,N
43.23234,-5.67412,322.2,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.7,1.2,N
43.23364,-5.67861,300.1,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,284,1.2,N
43.40165,-6.28839,327.3,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,284.1,2,N
43.4031,-6.29352,313.2,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.8,2.1,N
43.22889,-5.6828,316.8,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,282.8,1.1,N
43.22739,-5.67762,306.8,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,282.2,1.1,N
43.39769,-6.2947,296.4,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,282.5,2.1,N
43.3961,-6.28907,312.8,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.4,2,N
43.34285,-6.12149,298.1,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,280.3,0.7,N
43.34529,-6.12327,296.8,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,279.5,0.6,N
43.44813,-6.61963,315.1,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.4,1.4,N
43.36891,-6.70172,304.2,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.2,1.2,N
43.36441,-6.70581,328.9,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.2,1.2,N
43.35076,-6.67655,299,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.8,0.2,N
43.33929,-6.69628,329.4,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.8,3.1,N
43.33814,-6.69211,305.1,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.7,1.8,N
43.33477,-6.70033,328.2,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.4,4.8,N
43.33334,-6.69512,341.9,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,284.9,3.4,N
43.33139,-6.68808,335,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.7,3.9,N
43.33047,-6.68475,331.1,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.2,3.9,N
43.32955,-6.6814,343.8,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,284.8,3.2,N
43.32854,-6.67775,321.1,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.5,3.2,N
43.33234,-6.69153,298.4,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.8,3.4,N
43.34565,-6.78074,320.7,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.8,1,N
43.34075,-6.7833,301.1,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,279.2,1,N
43.33347,-6.77725,298.2,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,282.2,4.6,N
43.32966,-6.78378,367,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,287.5,4.6,N
43.32861,-6.77995,352.1,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.3,4.6,N
43.32435,-6.78485,352.1,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.4,2.5,N
43.32328,-6.78098,295.2,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,277.9,2.5,N
43.22192,-6.683,300.5,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,278.8,0.5,N
43.22705,-6.84454,324.5,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.5,2.9,N
43.22804,-6.84812,297.4,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,282.7,4.2,N
43.22191,-6.84622,346.6,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283,2.9,N
43.22106,-6.84315,333.8,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.2,2.9,N
42.99906,-6.71753,301.1,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,280,4.3,N
42.9951,-6.72373,329.7,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,280.6,4.3,N
42.99409,-6.72008,367,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.5,4.3,N
42.99311,-6.71654,346.2,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,282,6.2,N
42.99275,-6.73573,336.9,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,284,6.2,N
42.99146,-6.73107,367,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,290,9.8,N
42.9904,-6.72723,367,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,290.7,9.8,N
42.98947,-6.72387,367,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,286.2,4.7,N
42.98858,-6.72067,296.9,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.6,4.7,N
42.98587,-6.73138,331.8,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,280,9.8,N
42.98697,-6.73534,304.6,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,279.6,6.2,N
42.98278,-6.76113,355.4,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,284.8,5.5,N
42.73561,-6.99373,334.4,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,280.7,2,N
42.73694,-6.99859,297.7,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,277.5,2,N
42.73096,-6.99734,319.5,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,278.2,2,N
42.72973,-6.99285,301.5,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,278,2.4,N
42.72389,-6.99212,343.4,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,278.1,6.5,N
42.72279,-6.98809,367,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,284.8,12.2,N
42.72155,-6.9836,367,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.6,12.2,N
42.725,-6.99614,298.8,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,276.1,6.5,N
42.46525,-6.57407,343.4,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,279,3.7,N
42.46078,-6.57881,322.3,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,273.3,1.9,N
42.4413,-6.64407,301.7,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,272.6,0.8,N
42.44157,-6.68673,297.9,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,276,0.6,N
42.42873,-6.68203,295.7,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,277.4,0.6,N
42.4231,-6.68257,299.6,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,278.1,0.9,N
42.98227,-9.08505,295.3,0.5,0.5,2017-04-22,0312,N,nominal,1.0NRT,277.8,1.2,N
42.94526,-9.17695,299.4,0.5,0.5,2017-04-22,0312,N,nominal,1.0NRT,279.9,0.9,N
41.82561,-7.26418,301.3,0.4,0.6,2017-04-22,0312,N,nominal,1.0NRT,276.5,1.1,N
41.80735,-8.24264,354.4,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,285.3,2,N
41.80654,-8.23957,299.9,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,280.7,2,N
41.80264,-8.24529,329.9,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.1,2,N
41.80181,-8.24214,295.9,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,280.1,2,N
41.798,-8.36986,333.9,0.6,0.6,2017-04-22,0312,N,nominal,1.0NRT,282.9,10.3,N
41.79341,-8.37286,345.3,0.6,0.6,2017-04-22,0312,N,nominal,1.0NRT,283.3,10.3,N
41.79994,-8.37468,308.5,0.6,0.6,2017-04-22,0312,N,nominal,1.0NRT,281.2,2.7,N
41.79816,-8.36783,305,0.6,0.6,2017-04-22,0312,N,nominal,1.0NRT,281,2.4,N
41.79361,-8.37099,347.8,0.6,0.6,2017-04-22,0312,N,nominal,1.0NRT,284.3,15.4,N
40.24499,-3.47664,298.4,0.6,0.7,2017-04-22,0312,N,nominal,1.0NRT,269.4,1.7,N
40.2436,-3.47152,307,0.6,0.7,2017-04-22,0312,N,nominal,1.0NRT,270.1,2.1,N
41.36935,-7.97184,301.4,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,276.9,0.4,N
41.36645,-8.00211,304.2,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,278.1,0.7,N
41.3689,-7.99849,296.5,0.3,0.6,2017-04-22,0312,N,nominal,1.0NRT,278,0.5,N
61.36267,1.57884,314.9,0.4,0.5,2017-04-22,0306,N,nominal,1.0NRT,277.8,1.3,N
61.36094,1.58545,296.3,0.4,0.5,2017-04-22,0306,N,nominal,1.0NRT,274.2,1.3,N
57.06399,9.9809,297.2,0.5,0.7,2017-04-22,0306,N,nominal,1.0NRT,274.9,1.6,N
57.059,9.97422,310.6,0.5,0.7,2017-04-22,0306,N,nominal,1.0NRT,275.1,1.6,N
60.46086,-1.25663,306.2,0.5,0.4,2017-04-22,0306,N,nominal,1.0NRT,273.6,1.9,N
59.35704,1.57187,305.3,0.5,0.5,2017-04-22,0306,N,nominal,1.0NRT,276.2,1.2,N
58.69412,1.27935,305.6,0.5,0.5,2017-04-22,0306,N,nominal,1.0NRT,278.2,1.1,N
58.69019,1.2753,297.1,0.5,0.5,2017-04-22,0306,N,nominal,1.0NRT,278,1.1,N
56.9991,1.2928,325.6,0.5,0.5,2017-04-22,0306,N,nominal,1.0NRT,278.3,3.2,N
53.13939,8.67803,304.7,0.7,0.8,2017-04-22,0306,N,nominal,1.0NRT,276,2.9,N
53.1302,8.68015,301.7,0.7,0.8,2017-04-22,0306,N,nominal,1.0NRT,274.6,3.2,N
53.13518,8.70513,296.7,0.7,0.8,2017-04-22,0306,N,nominal,1.0NRT,274.3,1.6,N
53.13646,8.68134,303.4,0.7,0.8,2017-04-22,0306,N,nominal,1.0NRT,275.5,3,N
51.82253,-9.70664,301.6,0.5,0.4,2017-04-22,0306,N,nominal,1.0NRT,277.4,1.6,N
51.82116,-9.70019,304.9,0.5,0.4,2017-04-22,0306,N,nominal,1.0NRT,277.8,1.2,N
51.81835,-9.68707,307.4,0.5,0.4,2017-04-22,0306,N,nominal,1.0NRT,277.3,1.2,N
51.81692,-9.68039,297.9,0.5,0.4,2017-04-22,0306,N,nominal,1.0NRT,277.8,1.2,N
51.54082,-9.54076,311.2,0.5,0.4,2017-04-22,0306,N,nominal,1.0NRT,279.6,2.1,N
49.45972,32.46726,342.8,0.4,0.6,2017-04-22,0936,N,nominal,1.0NRT,290.3,3,D
49.6156,31.05448,325.7,0.4,0.6,2017-04-22,0936,N,nominal,1.0NRT,284.6,1.9,D
51.11886,26.32886,342.9,0.5,0.7,2017-04-22,0936,N,nominal,1.0NRT,283.1,4.3,D
51.12241,26.32479,355,0.5,0.7,2017-04-22,0936,N,nominal,1.0NRT,284.7,8.5,D
63.79959,26.8572,326.5,0.5,0.4,2017-04-22,0936,N,nominal,1.0NRT,266.3,2.1,D
37.30801,33.0498,344.1,0.4,0.5,2017-04-22,1112,N,nominal,1.0NRT,305.7,7.8,D
38.36263,23.37375,326.5,0.4,0.4,2017-04-22,1112,N,low,1.0NRT,299.2,1.9,D
39.35686,22.52491,329.9,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,293.5,3.8,D
39.356,22.52003,331.5,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,295.8,3,D
39.72233,22.43994,342.4,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,309.8,2.8,D
38.9236,16.646,330.6,0.5,0.5,2017-04-22,1112,N,nominal,1.0NRT,288.8,9.9,D
38.92232,16.64051,339.9,0.5,0.5,2017-04-22,1112,N,nominal,1.0NRT,295.8,9.9,D
40.87479,24.7598,332.3,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,295.2,1.4,D
40.70252,22.81711,332.7,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,298.2,1.6,D
40.29239,18.41234,357.1,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,296.3,11.2,D
41.23045,23.29643,335.3,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,297.3,3.5,D
42.71476,24.17249,343.9,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,292,8.7,D
42.54428,21.91397,325.1,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,294.6,1.6,D
41.46964,13.20973,326.8,0.3,0.6,2017-04-22,1112,N,nominal,1.0NRT,288.2,1.3,D
44.55944,23.24935,338.6,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,293.9,3.9,D
44.55206,22.51832,333,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,298.7,5.7,D
44.55535,22.51729,352.2,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,295,5.7,D
44.63152,22.86277,326.1,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,293.3,2.2,D
43.53731,16.07285,355.9,0.4,0.5,2017-04-22,1112,N,nominal,1.0NRT,295.5,6.3,D
43.53616,16.0678,327.2,0.4,0.5,2017-04-22,1112,N,nominal,1.0NRT,291.2,6.3,D
43.54134,16.07111,333.7,0.4,0.5,2017-04-22,1112,N,nominal,1.0NRT,292.5,4,D
44.97863,23.29692,328.9,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,293.1,1.8,D
44.22199,17.90544,331.8,0.5,0.4,2017-04-22,1112,N,nominal,1.0NRT,288,6.3,D
44.2212,17.90427,334.9,0.5,0.4,2017-04-22,1112,N,nominal,1.0NRT,289.2,5.9,D
44.68011,10.93902,341.6,0.3,0.6,2017-04-22,1112,N,nominal,1.0NRT,296.8,4.2,D
43.43329,4.89501,326.2,0.7,0.8,2017-04-22,1112,N,low,1.0NRT,297.8,7.3,D
45.14377,9.94441,351,0.4,0.6,2017-04-22,1112,N,nominal,1.0NRT,300.4,4.3,D
46.16065,9.17606,325.4,0.4,0.6,2017-04-22,1112,N,nominal,1.0NRT,293.5,3.5,D
46.16082,9.15643,330.2,0.4,0.6,2017-04-22,1112,N,nominal,1.0NRT,299.4,3.1,D
46.15919,9.15082,331.3,0.4,0.6,2017-04-22,1112,N,nominal,1.0NRT,294.2,3.1,D
50.79942,27.94423,340.3,0.5,0.4,2017-04-22,1112,N,nominal,1.0NRT,291.4,8.6,D
50.6027,25.55851,329.1,0.4,0.4,2017-04-22,1112,N,nominal,1.0NRT,285.2,2,D
50.75221,26.13497,330.6,0.5,0.4,2017-04-22,1112,N,nominal,1.0NRT,293.1,6.1,D
50.75518,26.13413,329.9,0.5,0.4,2017-04-22,1118,N,nominal,1.0NRT,290.6,7.2,D
50.75446,26.12745,327.1,0.5,0.4,2017-04-22,1118,N,nominal,1.0NRT,288.2,7.2,D
50.74999,24.37586,329.7,0.4,0.4,2017-04-22,1118,N,nominal,1.0NRT,279.2,2.7,D
50.74925,24.36991,327.9,0.4,0.4,2017-04-22,1118,N,nominal,1.0NRT,280,2.7,D
50.3468,19.29606,329.9,0.4,0.4,2017-04-22,1118,N,nominal,1.0NRT,286.6,2.6,D
50.34733,19.29318,328,0.4,0.4,2017-04-22,1118,N,nominal,1.0NRT,284.3,2,D
50.41572,18.14705,338,0.4,0.4,2017-04-22,1118,N,nominal,1.0NRT,290.9,7.2,D
52.84528,29.99176,338.7,0.5,0.5,2017-04-22,1118,N,nominal,1.0NRT,287.2,4.1,D
57.06274,9.9789,332,0.5,0.4,2017-04-22,1118,N,nominal,1.0NRT,293.5,4,D
58.27811,6.89106,336.3,0.4,0.4,2017-04-22,1118,N,nominal,1.0NRT,291,4.2,D
59.12793,9.6268,331,0.5,0.4,2017-04-22,1118,N,nominal,1.0NRT,292.4,4.8,D
64.66384,21.2883,326.9,0.5,0.4,2017-04-22,1118,N,nominal,1.0NRT,274.2,4.4,D
64.66285,21.27772,327.5,0.5,0.4,2017-04-22,1118,N,nominal,1.0NRT,278.9,4.4,D
35.0764,6.01998,342,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,301.4,6,D
35.07563,6.01739,337.5,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,302,5.9,D
35.34851,5.76041,337.5,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,306.6,2.5,D
36.13649,7.53121,341.8,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,304.1,8.3,D
35.83739,4.68064,337,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,299.9,4.4,D
36.64007,7.14621,341.7,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,303.5,3.8,D
37.21335,14.8621,327.5,0.5,0.7,2017-04-22,1254,N,nominal,1.0NRT,288,2.2,D
36.79094,7.69109,343.8,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,306.9,4.2,D
36.74835,3.08384,330.3,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,298.8,1.5,D
38.9581,16.45599,349.5,0.7,0.8,2017-04-22,1254,N,nominal,1.0NRT,285.3,6.6,D
38.6169,-0.58823,340.3,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,300.9,2.6,D
39.20149,-0.50351,347.4,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,298.9,6.6,D
40.74755,8.90087,325.1,0.5,0.5,2017-04-22,1254,N,nominal,1.0NRT,298.5,2.5,D
39.00555,-9.02942,328.7,0.5,0.5,2017-04-22,1254,N,nominal,1.0NRT,294.7,2.8,D
42.36073,12.99366,367,0.5,0.7,2017-04-22,1254,N,nominal,1.0NRT,294.6,70.3,D
42.36052,12.9876,270.8,0.5,0.7,2017-04-22,1254,N,low,1.0NRT,305.9,71.2,D
42.35784,12.99144,367,0.5,0.7,2017-04-22,1254,N,nominal,1.0NRT,291.4,16.6,D
42.35765,12.98498,351.3,0.5,0.7,2017-04-22,1254,N,nominal,1.0NRT,293.1,16.6,D
42.36382,12.99323,367,0.5,0.7,2017-04-22,1254,N,nominal,1.0NRT,292.2,70.2,D
41.60271,0.65522,339,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,304,3.3,D
41.73852,0.64507,336.2,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,303.3,1.4,D
41.67133,-0.8392,335.7,0.4,0.4,2017-04-22,1254,N,low,1.0NRT,307.3,1.3,D
41.92371,0.17898,337.8,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,309.7,3.3,D
42.74707,1.16462,343.1,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,303.6,7.6,D
42.745,1.1491,328.2,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,294.5,4.4,D
42.7504,1.16341,349.5,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,296,9.4,D
42.9478,1.42333,335.9,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,301.4,8.2,D
43.43459,4.89077,332.1,0.6,0.4,2017-04-22,1254,N,low,1.0NRT,304.9,6.2,D
43.4471,4.89555,336.8,0.6,0.4,2017-04-22,1254,N,nominal,1.0NRT,304.1,6.6,D
41.4774,-8.10833,338,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,297.1,2.4,D
43.75592,7.4282,330.6,0.5,0.5,2017-04-22,1254,N,nominal,1.0NRT,292.7,5,D
41.50679,-8.03504,337.7,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,297.2,3.3,D
41.53286,-8.37741,344.5,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,290.5,20.9,D
42.81314,-1.74219,337.2,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,304,2.4,D
41.82743,-7.26408,347.5,0.6,0.4,2017-04-22,1254,N,nominal,1.0NRT,300.9,9.6,D
41.82615,-7.27011,332,0.6,0.4,2017-04-22,1254,N,nominal,1.0NRT,299.5,9.6,D
41.83124,-7.26565,343.2,0.6,0.4,2017-04-22,1254,N,nominal,1.0NRT,299.9,9.6,D
41.53264,-8.65482,346.9,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,294.1,6,D
42.96425,-2.63767,344.2,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,296.3,4.9,D
41.8922,-8.33993,349.3,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,297.9,11,D
41.93261,-8.49377,340.6,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,294.3,7.3,D
42.01587,-8.42288,336,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,294.6,3.9,D
42.01989,-8.42448,344.2,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,299.1,76.8,D
42.01763,-8.43468,338,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,295.6,13.2,D
42.02277,-8.43125,351,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,292.6,76.8,D
42.02158,-8.43662,344,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,300.3,13.2,D
42.10189,-8.18991,367,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,297.9,6.7,D
42.10288,-8.18534,329.7,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,296.5,6.7,D
42.10583,-8.19159,340.5,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,295.1,9.2,D
42.10505,-8.18859,345.2,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,299.8,12.9,D
42.10415,-8.19265,328,0.4,0.5,2017-04-22,1254,N,nominal,1.0NRT,294.1,4.6,D
43.10144,-3.97677,336.4,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,297.8,3.7,D
43.14492,-3.75034,332,0.4,0.4,2017-04-22,1254,N,low,1.0NRT,302.7,3.7,D
42.53589,-7.11217,347,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,306.5,34.6,D
42.53459,-7.11842,328,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,297.8,9.1,D
42.53848,-7.11919,330.4,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,294.2,12.4,D
43.21578,-4.02972,335,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,303.4,3.5,D
43.18217,-4.3383,347.4,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,303.2,6.6,D
43.18119,-4.34377,331.8,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,297.9,1.5,D
43.18554,-4.33958,355.1,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,304.1,9.1,D
42.7181,-6.99064,342.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,306.4,7.9,D
42.72788,-6.98226,344.4,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,297.1,18.3,D
42.7255,-6.99372,331.8,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,295.3,10.9,D
43.24395,-4.34679,334.5,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,300.9,3.6,D
42.73156,-6.98387,331.7,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,293,17.9,D
42.73038,-6.98953,330.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,297,15.9,D
42.97233,-5.84853,329.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,297.6,1.7,D
43.22284,-5.17453,339.9,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,301.9,37.1,D
43.2218,-5.18005,350.8,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,298.8,19,D
43.28841,-4.96095,330.9,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,298.3,5.5,D
43.29181,-4.96241,331.9,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,298.3,4.2,D
43.23109,-5.47687,333.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,295,3.5,D
42.98518,-6.73181,331.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,291.3,4.1,D
42.99327,-6.71177,332.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,289.6,5.8,D
42.99037,-6.72582,351,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,304.6,54.1,D
42.98893,-6.73279,339.3,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,303.1,40.4,D
43.29243,-5.3118,342.2,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,308.7,6.2,D
44.16092,-0.04289,346.6,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,309,7.1,D
43.38023,-4.98116,367,0.4,0.4,2017-04-22,1254,N,low,1.0NRT,328.5,94.8,D
43.38369,-4.98226,341,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,304.3,7,D
45.1441,9.94399,354.6,0.3,0.6,2017-04-22,1254,N,nominal,1.0NRT,303.5,5.3,D
45.14445,9.94361,353.9,0.3,0.6,2017-04-22,1254,N,nominal,1.0NRT,303.9,5.1,D
43.39703,-5.2614,336.7,0.4,0.4,2017-04-22,1254,N,nominal,1.0NRT,301.5,4.3,D
43.22096,-6.6807,348.6,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,297.3,16.8,D
43.21981,-6.68636,346.8,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,296.1,16.8,D
43.2246,-6.68211,357.5,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,299.5,16.8,D
43.22349,-6.68758,345.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,295,16.8,D
43.34131,-6.12027,333.9,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,296.2,7.5,D
43.34019,-6.12594,349.1,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,294.8,13.3,D
43.34497,-6.12111,340,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,298.6,7.5,D
43.34386,-6.12675,345.7,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,303,13.3,D
43.32434,-6.67706,327.4,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,295.8,4,D
43.32315,-6.68289,325.6,0.5,0.4,2017-04-22,1254,N,low,1.0NRT,297.4,4,D
43.32798,-6.6784,339.5,0.5,0.4,2017-04-22,1254,N,nominal,1.0NRT,300.4,4,D
